order_item_id,order_item_name,order_item_type,order_id
61083,Light brown/mauve - mermaid - XS,line_item,37028
61084,Shipping Charges,shipping,37028
61085,thp250,coupon,37028
61088,Pink 5 tier - S,line_item,37029
61089,Shipping Charges,shipping,37029
61090,Yellow - mermaid - M,line_item,37030
61091,Shipping Charges,shipping,37030
61092,Black cotton dress 3 - XS,line_item,37031
61093,Blue 3 tier hakoba dress - XS,line_item,37031
61094,Blue ikkat buttoned dress - XS,line_item,37031
61095,Maroon ikkat cotton dress - XS,line_item,37031
61096,Light brown/mauve - mermaid - XS,line_item,37031
61097,Shipping Charges,shipping,37031
61098,thp250,coupon,37031
61099,cart discount,coupon,37031
61100,Blue - Dori - XXS,line_item,37032
61101,Shipping Charges,shipping,37032
61102,thp150,coupon,37032
61103,Black cotton dress 3 - XS,line_item,37033
61104,Blue 3 tier hakoba dress - XS,line_item,37033
61105,Blue ikkat buttoned dress - XS,line_item,37033
61106,Maroon ikkat cotton dress - XS,line_item,37033
61107,Light brown/mauve - mermaid - XS,line_item,37033
61108,Shipping Charges,shipping,37033
61109,thp250,coupon,37033
61110,Violet - Daisy - XS,line_item,37034
61111,Shipping Charges,shipping,37034
61112,Blue - Dori - XXS,line_item,37035
61113,Shipping Charges,shipping,37035
61114,thp150,coupon,37035
61115,cart discount,coupon,37035
61116,Off-white hakoba 2 - L,line_item,37036
61117,Violet - Daisy - L,line_item,37036
61118,Violet ikkat buttoned dress - L,line_item,37036
61119,Shipping Charges,shipping,37036
61120,thp250,coupon,37036
61121,cart discount,coupon,37036
61122,Violet - Daisy - S,line_item,37037
61123,Blue 3 tier hakoba dress - S,line_item,37037
61124,Neon pink georgette dress - S,line_item,37037
61125,Maroon ikkat cotton dress - S,line_item,37037
61126,Shipping Charges,shipping,37037
61127,thp250,coupon,37037
61128,Violet georgette dress - 2XL,line_item,37038
61129,Baby pink 2 tier cotton dress - 2XL,line_item,37038
61130,Shipping Charges,shipping,37038
61131,thp150,coupon,37038
61132,cart discount,coupon,37038
61133,Black cotton dress 3 - XS,line_item,37040
61134,Blue 3 tier hakoba dress - XS,line_item,37040
61135,Blue ikkat buttoned dress - XS,line_item,37040
61136,Maroon ikkat cotton dress - XS,line_item,37040
61137,Light brown/mauve - mermaid - XS,line_item,37040
61138,Shipping Charges,shipping,37040
61139,thp250,coupon,37040
61140,cart discount,coupon,37040
61141,Rani pink 5 tier - M,line_item,37043
61142,Shipping Charges,shipping,37043
61143,Maroon georgette dress - S,line_item,37044
61144,Shipping Charges,shipping,37044
61145,Yellow 3tier cotton dress - XS,line_item,37045
61146,Shipping Charges,shipping,37045
61147,Violet - Pongal - M,line_item,37049
61148,Shipping Charges,shipping,37049
61149,Rani pink 5 tier - L,line_item,37050
61150,Shipping Charges,shipping,37050
61151,Green - Daisy - M,line_item,37051
61152,Shipping Charges,shipping,37051
61153,Green shaded dress - XL,line_item,37052
61154,Shipping Charges,shipping,37052
61155,Red - Diwali - XL,line_item,37053
61156,Rani pink 5 tier - XL,line_item,37053
61157,Shipping Charges,shipping,37053
61174,Blue 3 tier hakoba dress - M,line_item,37054
61175,Blue cotton dress - M,line_item,37054
61176,Mustard yellow 2 tier dress - M,line_item,37054
61177,Red 3 tier georgette dress - M,line_item,37054
61178,Dark violet ikkat dress - M,line_item,37054
61179,Kalamkari cotton 2 tier dress - M,line_item,37054
61180,Shipping Charges,shipping,37054
61181,thp250,coupon,37054
61182,Maroon ikkat cotton dress - M,line_item,37055
61183,Shipping Charges,shipping,37055
61184,Maroon georgette dress - M,line_item,37056
61185,Shipping Charges,shipping,37056
61186,Baby pink 2 tier cotton dress - M,line_item,37057
61187,Green - Daisy - M,line_item,37057
61188,Shipping Charges,shipping,37057
61189,Pink 5 tier - XS,line_item,37058
61190,Shipping Charges,shipping,37058
61191,White hakoba dress - M,line_item,37059
61192,Shipping Charges,shipping,37059
61195,Black cotton dress 3 - XL,line_item,37061
61196,Green 3 tier georgette dress - XL,line_item,37061
61197,Shipping Charges,shipping,37061
61198,thp150,coupon,37061
61199,Brown cotton dress - 2XL,line_item,37062
61200,Shipping Charges,shipping,37062
61201,Light brown/mauve - mermaid - M,line_item,37060
61202,Shipping Charges,shipping,37060
61203,Blue chinon - S,line_item,37063
61204,Shipping Charges,shipping,37063
61205,Green - Diwali - 7XL,line_item,37065
61206,Pink 5 tier - 7XL,line_item,37065
61207,Shipping Charges,shipping,37065
61208,thp250,coupon,37065
61209,cart discount,coupon,37065
61210,Pink - mermaid - XL,line_item,37066
61211,Shipping Charges,shipping,37066
61212,Violet - Daisy - M,line_item,37068
61213,Shipping Charges,shipping,37068
61214,Blue 3 tier hakoba dress - L,line_item,37073
61215,Shipping Charges,shipping,37073
61216,Pink - Daisy - S,line_item,37074
61217,Blue ikkat buttoned dress - S,line_item,37074
61218,Off-white hakoba 2 - S,line_item,37074
61219,Shipping Charges,shipping,37074
61220,Blue 3 tier hakoba dress - L,line_item,37075
61221,Shipping Charges,shipping,37075
61222,Baby blue cotton dress - 4XL,line_item,37076
61223,Shipping Charges,shipping,37076
61224,Violet georgette dress - L,line_item,37077
61225,Shipping Charges,shipping,37077
61226,Black and white cotton dress 2 - S,line_item,37078
61227,Brown ikkat buttoned dress - S,line_item,37078
61228,Green cotton dress - S,line_item,37078
61229,Shipping Charges,shipping,37078
61230,Black and white cotton dress 2 - S,line_item,37079
61231,Brown ikkat buttoned dress - S,line_item,37079
61232,Green cotton dress - S,line_item,37079
61233,Shipping Charges,shipping,37079
61234,thp150,coupon,37079
61235,Maroon georgette dress - M,line_item,37080
61236,Shipping Charges,shipping,37080
61237,Black cotton mangalgiri suit - L,line_item,37082
61238,Shipping Charges,shipping,37082
61239,Rani pink 5 tier - S,line_item,37083
61240,Shipping Charges,shipping,37083
61241,Pink satin - S,line_item,37084
61242,Shipping Charges,shipping,37084
61243,Pink satin - S,line_item,37086
61244,Shipping Charges,shipping,37086
61245,Blue asymmetrical ikkat coord set - L,line_item,37087
61246,Shipping Charges,shipping,37087
61247,Maroon georgette dress - L,line_item,37088
61248,Shipping Charges,shipping,37088
61249,Black cotton dress 3 - M,line_item,37089
61250,Shipping Charges,shipping,37089
61251,Pink - mermaid - L,line_item,37090
61252,Shipping Charges,shipping,37090
61253,Blue 3 tier hakoba dress - M,line_item,37091
61254,Blue cotton dress - M,line_item,37091
61255,Mustard yellow 2 tier dress - M,line_item,37091
61256,Red 3 tier georgette dress - M,line_item,37091
61257,Dark violet ikkat dress - M,line_item,37091
61258,Kalamkari cotton 2 tier dress - M,line_item,37091
61259,Shipping Charges,shipping,37091
61260,Blue 3 tier hakoba dress - M,line_item,37092
61261,Blue cotton dress - M,line_item,37092
61262,Mustard yellow 2 tier dress - M,line_item,37092
61263,Red 3 tier georgette dress - M,line_item,37092
61264,Dark violet ikkat dress - M,line_item,37092
61265,Kalamkari cotton 2 tier dress - M,line_item,37092
61266,Shipping Charges,shipping,37092
61267,thp250,coupon,37092
61268,Blue 3 tier hakoba dress - M,line_item,37093
61269,Blue cotton dress - M,line_item,37093
61270,Mustard yellow 2 tier dress - M,line_item,37093
61271,Red 3 tier georgette dress - M,line_item,37093
61272,Dark violet ikkat dress - M,line_item,37093
61273,Kalamkari cotton 2 tier dress - M,line_item,37093
61274,Shipping Charges,shipping,37093
61275,thp250,coupon,37093
61276,Blue 3 tier hakoba dress - M,line_item,37094
61277,Blue cotton dress - M,line_item,37094
61278,Mustard yellow 2 tier dress - M,line_item,37094
61279,Red 3 tier georgette dress - M,line_item,37094
61280,Dark violet ikkat dress - M,line_item,37094
61281,Kalamkari cotton 2 tier dress - M,line_item,37094
61282,Shipping Charges,shipping,37094
61283,thp250,coupon,37094
61284,Blue 3 tier hakoba dress - M,line_item,37095
61285,Blue cotton dress - M,line_item,37095
61286,Mustard yellow 2 tier dress - M,line_item,37095
61287,Red 3 tier georgette dress - M,line_item,37095
61288,Dark violet ikkat dress - M,line_item,37095
61289,Kalamkari cotton 2 tier dress - M,line_item,37095
61290,Shipping Charges,shipping,37095
61291,thp250,coupon,37095
61306,Blue 3 tier hakoba dress - M,line_item,37096
61307,Blue cotton dress - M,line_item,37096
61308,Red 3 tier georgette dress - M,line_item,37096
61309,Dark violet ikkat dress - M,line_item,37096
61310,Baby pink 2 tier cotton dress - M,line_item,37096
61311,Shipping Charges,shipping,37096
61312,thp250,coupon,37096
61313,Off-white hakoba 2 - M,line_item,37097
61314,Shipping Charges,shipping,37097
61315,Red bandhini glace cotton dress - S,line_item,37098
61316,Off-white hakoba - S,line_item,37098
61317,Blue 3 tier hakoba dress - S,line_item,37098
61318,Green 3 tier georgette dress - S,line_item,37098
61319,Shipping Charges,shipping,37098
61320,thp250,coupon,37098
61321,Pink cotton shirt dress - 2XL,line_item,37099
61322,Multi georgette asymmetrical dress - 2XL,line_item,37099
61323,Shipping Charges,shipping,37099
61324,Violet - Daisy - 4XL,line_item,37100
61325,Shipping Charges,shipping,37100
61326,Off-white hakoba 2 - L,line_item,37101
61327,Violet - Daisy - L,line_item,37101
61328,Violet ikkat buttoned dress - L,line_item,37101
61329,Violet cotton dress - L,line_item,37101
61330,White embroidered 3 tier dress - L,line_item,37101
61331,Blue 3 tier hakoba dress - L,line_item,37101
61332,Shipping Charges,shipping,37101
61333,thp250,coupon,37101
61334,cart discount,coupon,37101
61335,Off-white hakoba - L,line_item,37102
61336,Shipping Charges,shipping,37102
61345,Off-white hakoba 2 - L,line_item,37103
61346,Violet - Daisy - L,line_item,37103
61347,Violet ikkat buttoned dress - L,line_item,37103
61348,Violet cotton dress - L,line_item,37103
61349,White embroidered 3 tier dress - L,line_item,37103
61350,Blue 3 tier hakoba dress - L,line_item,37103
61351,Shipping Charges,shipping,37103
61352,thp250,coupon,37103
61353,Green shaded dress - M,line_item,37104
61354,Shipping Charges,shipping,37104
61363,Black cotton dress 3 - M,line_item,37105
61364,Blue 3 tier hakoba dress - M,line_item,37105
61365,Brown ikkat buttoned dress - L,line_item,37105
61366,Dark violet ikkat dress - L,line_item,37105
61367,Maroon ikkat cotton dress - L,line_item,37105
61368,Pink hakoba cotton dress - L,line_item,37105
61369,Blue 3 tier hakoba dress - L,line_item,37105
61370,Shipping Charges,shipping,37105
61371,Off-white hakoba - XS,line_item,37107
61372,Shipping Charges,shipping,37107
61373,Off-white hakoba 2 - M,line_item,37109
61374,Shipping Charges,shipping,37109
61377,Violet georgette dress - 4XL,line_item,37111
61378,Shipping Charges,shipping,37111
61379,Blue mirror work suit - M,line_item,37113
61380,Red tassels - M,line_item,37113
61381,Shipping Charges,shipping,37113
61382,thp150,coupon,37113
61383,Pink 5 tier - XS,line_item,37114
61384,Shipping Charges,shipping,37114
61385,Black asymmetrical cotton dress - M,line_item,37115
61386,Blue chinon - M,line_item,37115
61387,Black chinon dress - M,line_item,37115
61388,Shipping Charges,shipping,37115
61389,thp250,coupon,37115
61390,Pink hakoba set - M,line_item,37116
61391,Blue asymmetrical ikkat coord set - 3XL,line_item,37116
61392,Shipping Charges,shipping,37116
61393,cart discount,coupon,37116
61394,Maroon - Dori - 6XL,line_item,37117
61395,Shipping Charges,shipping,37117
61396,cart discount,coupon,37117
61397,Pink - Daisy - M,line_item,37118
61398,Shipping Charges,shipping,37118
61399,Violet half saree - M,line_item,37119
61400,Indigo cotton lehenga and blouse 2 - M,line_item,37119
61401,Violet grey - Diwali - M,line_item,37119
61402,Shipping Charges,shipping,37119
61403,Green georgette dress - S,line_item,37120
61404,Mustard yellow 2 tier dress - S,line_item,37120
61405,Violet 2 tier hakoba cotton dress - S,line_item,37120
61406,Blue 3 tier hakoba dress - S,line_item,37120
61407,Shipping Charges,shipping,37120
61408,Off-white hakoba 2 - L,line_item,37121
61409,Violet - Daisy - L,line_item,37121
61410,Violet ikkat buttoned dress - L,line_item,37121
61411,Violet cotton dress - L,line_item,37121
61412,White embroidered 3 tier dress - L,line_item,37121
61413,Blue 3 tier hakoba dress - L,line_item,37121
61414,Shipping Charges,shipping,37121
61415,thp250,coupon,37121
61416,cart discount,coupon,37121
61417,White stripes cotton dress - M,line_item,37122
61418,Yellow 2 tier cotton dress - M,line_item,37122
61419,Blue ikkat buttoned dress 2 - L,line_item,37122
61420,Shipping Charges,shipping,37122
61423,Maroon georgette dress - S,line_item,37123
61424,Shipping Charges,shipping,37123
61425,Wine 4 tier georgette coat - 3XL,line_item,37138
61426,Light brown/mauve - mermaid - 3XL,line_item,37138
61427,Shipping Charges,shipping,37138
61428,thp150,coupon,37138
61429,cart discount,coupon,37138
61430,Blue - Dori - M,line_item,37165
61431,Shipping Charges,shipping,37165
61432,Pink suit with ikkat dupatta - L,line_item,37167
61433,Shipping Charges,shipping,37167
61434,Pink maheshwari - 2XL,line_item,37168
61435,Purple maheshwari - 2XL,line_item,37168
61436,Shipping Charges,shipping,37168
61439,Yellow - mermaid - XS,line_item,37170
61440,Shipping Charges,shipping,37170
61441,Green ikkat buttoned dress - L,line_item,37171
61442,Lavender muslin dress with coat - L,line_item,37171
61443,Shipping Charges,shipping,37171
61444,thp150,coupon,37171
61445,Blue floral 1 tier cotton dress - XL,line_item,37172
61446,Shipping Charges,shipping,37172
61447,Off-white hakoba 2 - L,line_item,37175
61448,Violet - Daisy - L,line_item,37175
61449,Violet ikkat buttoned dress - L,line_item,37175
61450,Violet cotton dress - L,line_item,37175
61451,White embroidered 3 tier dress - L,line_item,37175
61452,Blue 3 tier hakoba dress - L,line_item,37175
61453,Shipping Charges,shipping,37175
61454,thp250,coupon,37175
61457,Purple chinon - L,line_item,37178
61458,Shipping Charges,shipping,37178
61459,Black cotton dress 3 - 2XL,line_item,37176
61460,Shipping Charges,shipping,37176
61461,Pink 5 tier - XS,line_item,37179
61462,Shipping Charges,shipping,37179
61463,Wine 4 tier georgette coat - 3XL,line_item,37181
61464,Light brown/mauve - mermaid - 3XL,line_item,37181
61465,Shipping Charges,shipping,37181
61466,thp150,coupon,37181
61467,cart discount,coupon,37181
61470,Black chinon dress - L,line_item,37182
61471,Shipping Charges,shipping,37182
61472,Blue ikkat buttoned dress - 3XL,line_item,37183
61473,Shipping Charges,shipping,37183
61474,Black cotton dress 3 - L,line_item,37184
61475,Shipping Charges,shipping,37184
61476,Pink - Daisy - S,line_item,37169
61477,Shipping Charges,shipping,37169
61478,Black mirror work georgette dress - M,line_item,37186
61479,Shipping Charges,shipping,37186
61480,Pink - Daisy - M,line_item,37187
61481,Shipping Charges,shipping,37187
61484,Black cotton dress 3 - XL,line_item,37189
61485,Shipping Charges,shipping,37189
61486,Blue ikkat buttoned dress - XL,line_item,37188
61487,Shipping Charges,shipping,37188
61488,Green - Daisy - XL,line_item,37190
61489,Shipping Charges,shipping,37190
61490,Purple chinon - XL,line_item,37192
61491,Shipping Charges,shipping,37192
61494,Lavender set - Diwali - S,line_item,37193
61495,Shipping Charges,shipping,37193
61496,Black chinon dress - L,line_item,37194
61497,Shipping Charges,shipping,37194
61498,Green - Daisy - M,line_item,37197
61499,Shipping Charges,shipping,37197
61506,Cotton skirt - L,line_item,37198
61507,Blue floral cotton dress - M,line_item,37198
61508,Shipping Charges,shipping,37198
61509,Pink 5 tier - XS,line_item,37204
61510,Shipping Charges,shipping,37204
61511,monthend,coupon,37204
61512,Black 3 tier georgette dress - XL,line_item,37205
61513,Shipping Charges,shipping,37205
61514,Green 3 tier georgette dress - S,line_item,37206
61515,Shipping Charges,shipping,37206
61516,monthend,coupon,37206
61527,Red hakoba dress - S,line_item,37208
61528,Shipping Charges,shipping,37208
61529,monthend,coupon,37208
61530,Lavender net dress - 2XL,line_item,37209
61531,Shipping Charges,shipping,37209
61532,monthend,coupon,37209
61533,Royal blue georgette dress - L,line_item,37207
61534,Blue floral georgette lehenga and blouse - L,line_item,37207
61535,Green georgette lehenga and blouse - L,line_item,37207
61536,Pink - Daisy - L,line_item,37207
61537,Lavender georgette lehenga and blouse - L,line_item,37207
61538,Violet chikankaari georgette lehenga with blouse with mirror work net duppatta - L,line_item,37207
61539,Pink 5 tier - L,line_item,37207
61540,Black asymmetrical cotton dress - L,line_item,37207
61541,Black cotton dress 2 - L,line_item,37207
61542,Shipping Charges,shipping,37207
61543,Lavender mirror work suit - XS,line_item,37211
61544,Black suit with chanderi dupatta - XS,line_item,37211
61545,Shipping Charges,shipping,37211
61546,monthend,coupon,37211
61547,cart discount,coupon,37211
61548,Pink - mermaid - XS,line_item,37213
61549,Shipping Charges,shipping,37213
61550,monthend,coupon,37213
61551,Black cotton dress 3 - XL,line_item,37214
61552,Shipping Charges,shipping,37214
61553,monthend,coupon,37214
61554,Green - Diwali - S,line_item,37215
61555,Shipping Charges,shipping,37215
61556,monthend,coupon,37215
61557,Royal blue georgette dress - L,line_item,37216
61558,Shipping Charges,shipping,37216
61559,monthend,coupon,37216
61560,Violet - Daisy - L,line_item,37218
61561,Shipping Charges,shipping,37218
61562,monthend,coupon,37218
61563,Pink maheshwari - L,line_item,37219
61564,Shipping Charges,shipping,37219
61565,monthend,coupon,37219
61566,Lavender georgette dress - M,line_item,37220
61567,Shipping Charges,shipping,37220
61568,monthend,coupon,37220
61569,Off-white hakoba - M,line_item,37221
61570,Shipping Charges,shipping,37221
61571,monthend,coupon,37221
61575,Lavender georgette dress - XL,line_item,37222
61576,Shipping Charges,shipping,37222
61577,monthend,coupon,37222
61578,Lavender mirror work suit - XS,line_item,37223
61579,Black suit with chanderi dupatta - XS,line_item,37223
61580,Shipping Charges,shipping,37223
61581,monthend,coupon,37223
61582,cart discount,coupon,37223
61583,Off-white hakoba - L,line_item,37224
61584,Shipping Charges,shipping,37224
61585,monthend,coupon,37224
61586,Pink - Daisy - L,line_item,37225
61587,Shipping Charges,shipping,37225
61588,monthend,coupon,37225
61589,cart discount,coupon,37225
61590,Black chikankaari lehenga and blouse - XS,line_item,37226
61591,Shipping Charges,shipping,37226
61592,monthend,coupon,37226
61596,Violet - Daisy - S,line_item,37227
61597,Shipping Charges,shipping,37227
61598,monthend,coupon,37227
61599,Rani pink 5 tier - S,line_item,37228
61600,Shipping Charges,shipping,37228
61601,thp150,coupon,37228
61602,Baby pink 2 tier cotton dress - XL,line_item,37230
61603,Lavender georgette dress - XL,line_item,37230
61604,Blue 3 tier hakoba dress - XL,line_item,37230
61605,Orange tier georgette dress - XL,line_item,37230
61606,Green - Daisy - XL,line_item,37230
61607,Shipping Charges,shipping,37230
61608,monthend,coupon,37230
61609,cart discount,coupon,37230
61610,Mauve chikankaari tassels kurti - M,line_item,37231
61611,Shipping Charges,shipping,37231
61612,monthend,coupon,37231
61613,Violet net dress - 6XL,line_item,37232
61614,Shipping Charges,shipping,37232
61615,monthend,coupon,37232
61616,Off-white hakoba 2 - S,line_item,37233
61617,Shipping Charges,shipping,37233
61618,Pink - Daisy - M,line_item,37234
61619,Shipping Charges,shipping,37234
61620,Blue - Dori - M,line_item,37235
61621,Purple 1 tier buttoned cotton dress - M,line_item,37235
61622,Violet kalamkari cotton dress - M,line_item,37235
61623,Shipping Charges,shipping,37235
61624,monthend,coupon,37235
61625,Pink - Daisy - M,line_item,37236
61626,Shipping Charges,shipping,37236
61627,Blue - Dori - M,line_item,37237
61628,Purple 1 tier buttoned cotton dress - M,line_item,37237
61629,Violet kalamkari cotton dress - M,line_item,37237
61630,Shipping Charges,shipping,37237
61631,monthend,coupon,37237
61632,cart discount,coupon,37237
61633,Blue - Dori - M,line_item,37238
61634,Purple 1 tier buttoned cotton dress - M,line_item,37238
61635,Violet kalamkari cotton dress - M,line_item,37238
61636,Shipping Charges,shipping,37238
61637,monthend,coupon,37238
61638,Green ikkat buttoned dress - 3XL,line_item,37239
61639,Shipping Charges,shipping,37239
61640,monthend,coupon,37239
61641,Green high low georgette dress - M,line_item,37240
61642,Shipping Charges,shipping,37240
61643,monthend,coupon,37240
61644,Lavender georgette dress - M,line_item,37241
61645,Shipping Charges,shipping,37241
61646,Violet grey - Diwali - S,line_item,37242
61647,Shipping Charges,shipping,37242
61648,monthend,coupon,37242
61649,cart discount,coupon,37242
61650,Blue cotton coord set - L,line_item,37243
61651,Shipping Charges,shipping,37243
61652,monthend,coupon,37243
61653,Violet - Daisy - S,line_item,37244
61654,Shipping Charges,shipping,37244
61655,Black 1 tier hakoba dress - S,line_item,37245
61656,Shipping Charges,shipping,37245
61657,Off-white hakoba 2 - XL,line_item,37246
61658,Shipping Charges,shipping,37246
61659,monthend,coupon,37246
61660,Blue - Diwali - 3XL,line_item,37247
61661,Red hakoba dress 2 - 3XL,line_item,37247
61662,Shipping Charges,shipping,37247
61663,thp250,coupon,37247
61664,cart discount,coupon,37247
61665,Pink - Navaratri - M,line_item,37249
61666,Shipping Charges,shipping,37249
61667,monthend,coupon,37249
61671,Violet net dress - 6XL,line_item,37250
61672,Shipping Charges,shipping,37250
61673,monthend,coupon,37250
61674,Green - Navaratri - M,line_item,37264
61675,Shipping Charges,shipping,37264
61676,monthend,coupon,37264
61677,Pink - Daisy - XL,line_item,37266
61678,Shipping Charges,shipping,37266
61679,monthend,coupon,37266
61682,Violet georgette dress - S,line_item,37267
61683,Shipping Charges,shipping,37267
61684,Green tassels - S,line_item,37269
61685,Shipping Charges,shipping,37269
61686,Violet georgette dress - XL,line_item,37270
61687,Purple 3 tier organza dress - XL,line_item,37270
61688,Shipping Charges,shipping,37270
61689,monthend,coupon,37270
61690,Royal blue georgette dress - L,line_item,37271
61691,Shipping Charges,shipping,37271
61692,monthend,coupon,37271
61693,Black cotton dress 3 - XS,line_item,37272
61694,Shipping Charges,shipping,37272
61695,Violet - Daisy - M,line_item,37273
61696,Shipping Charges,shipping,37273
61697,monthend,coupon,37273
61698,Violet - Pongal - 5XL,line_item,37274
61699,Shipping Charges,shipping,37274
61700,Cotton tassels kurti,line_item,37275
61701,Shipping Charges,shipping,37275
61702,Violet georgette dress - L,line_item,37276
61703,Shipping Charges,shipping,37276
61704,monthend,coupon,37276
61705,Cream cotton  satin dress - S,line_item,37277
61706,Shipping Charges,shipping,37277
61707,monthend,coupon,37277
61708,Black - Navaratri - 3XL,line_item,37278
61709,Shipping Charges,shipping,37278
61710,Light brown/mauve - mermaid - M,line_item,37279
61711,Shipping Charges,shipping,37279
61712,monthend,coupon,37279
61713,Baby pink 2 tier cotton dress - M,line_item,37280
61714,Maroon cotton dress - M,line_item,37280
61715,Pastel green cotton dress - M,line_item,37280
61716,Yellow 2 tier cotton dress - M,line_item,37280
61717,Shipping Charges,shipping,37280
61718,Baby pink 2 tier cotton dress - M,line_item,37281
61719,Maroon cotton dress - M,line_item,37281
61720,Pastel green cotton dress - M,line_item,37281
61721,Yellow 2 tier cotton dress - M,line_item,37281
61722,Shipping Charges,shipping,37281
61723,thp250,coupon,37281
61724,Lavender georgette dress - M,line_item,37282
61725,Shipping Charges,shipping,37282
61726,monthend,coupon,37282
61727,Wine tassels - L,line_item,37283
61728,Shipping Charges,shipping,37283
61729,monthend,coupon,37283
61730,Pink 5 tier - M,line_item,37284
61731,Shipping Charges,shipping,37284
61732,monthend,coupon,37284
61733,Violet - Daisy - M,line_item,37285
61734,Shipping Charges,shipping,37285
61735,Blue 1 tier georgette dress - M,line_item,37287
61736,Shipping Charges,shipping,37287
61737,monthend,coupon,37287
61738,Lavender georgette dress - XL,line_item,37288
61739,Shipping Charges,shipping,37288
61740,monthend,coupon,37288
61741,Light brown/mauve - mermaid - M,line_item,37289
61742,Shipping Charges,shipping,37289
61743,Red hakoba dress 2 - 3XL,line_item,37290
61744,Shipping Charges,shipping,37290
61745,monthend,coupon,37290
61750,Green tassels - M,line_item,37292
61751,Shipping Charges,shipping,37292
61752,Rani pink 5 tier - L,line_item,37291
61753,Wine 5 tier - L,line_item,37291
61754,Shipping Charges,shipping,37291
61755,monthend,coupon,37291
61756,Rani pink 5 tier - L,line_item,37293
61757,Royal blue georgette dress - L,line_item,37293
61758,Shipping Charges,shipping,37293
61759,thp250,coupon,37293
61760,Black asymmetrical cotton co-ord set - M,line_item,37294
61761,Shipping Charges,shipping,37294
61762,monthend,coupon,37294
61768,Black - Daisy - 2XL,line_item,37295
61769,Yellow tie and dye 3tier cotton dress - 2XL,line_item,37295
61770,Shipping Charges,shipping,37295
61771,monthend,coupon,37295
61772,cart discount,coupon,37295
61773,Pink 5 tier - M,line_item,37296
61774,Shipping Charges,shipping,37296
61775,Black cotton dress 3 - XS,line_item,37297
61776,Shipping Charges,shipping,37297
61777,Royal blue chikankaari kurti with dhothi - XL,line_item,37298
61778,Shipping Charges,shipping,37298
61779,monthend,coupon,37298
61780,Orange 2 layer asymmetrical dress - L,line_item,37300
61781,Shipping Charges,shipping,37300
61782,Violet - Pongal - 5XL,line_item,37301
61783,Shipping Charges,shipping,37301
61784,monthend,coupon,37301
61785,cart discount,coupon,37301
61786,Lavender georgette dress - M,line_item,37302
61787,Shipping Charges,shipping,37302
61788,monthend,coupon,37302
61789,Black cotton dress 3 - M,line_item,37303
61790,Shipping Charges,shipping,37303
61791,Violet georgette dress - 2XL,line_item,37304
61792,Grey high low georgette dress - 2XL,line_item,37304
61793,Shipping Charges,shipping,37304
61794,thp150,coupon,37304
61795,cart discount,coupon,37304
61800,Lavender set - Diwali - M,line_item,37305
61801,Shipping Charges,shipping,37305
61802,monthend,coupon,37305
61803,cart discount,coupon,37305
61804,Green - Daisy - M,line_item,37306
61805,Pink - Daisy - M,line_item,37306
61806,Shipping Charges,shipping,37306
61807,monthend,coupon,37306
61808,cart discount,coupon,37306
61809,Green - Daisy - 4XL,line_item,37308
61810,Black asymmetrical cotton co-ord set - 4XL,line_item,37308
61811,Shipping Charges,shipping,37308
61812,Lavender set - Diwali - S,line_item,37309
61813,Shipping Charges,shipping,37309
61814,Pink 5 tier - M,line_item,37310
61815,Shipping Charges,shipping,37310
61816,monthend,coupon,37310
61817,Off-white hakoba - M,line_item,37312
61818,Shipping Charges,shipping,37312
61819,Violet - Daisy - M,line_item,37314
61820,Shipping Charges,shipping,37314
61821,Pink 5 tier - M,line_item,37315
61822,Shipping Charges,shipping,37315
61823,Blue shaded dress - M,line_item,37316
61824,Blue shaded dress - 1-5 yrs,line_item,37316
61825,Shipping Charges,shipping,37316
61826,thp150,coupon,37316
61827,Blue asymmetrical ikkat coord set - XS,line_item,37317
61828,Peacock blue organza dress - XS,line_item,37317
61829,Shipping Charges,shipping,37317
61830,thp150,coupon,37317
61831,Mehendi green - Navaratri - XL,line_item,37319
61832,Shipping Charges,shipping,37319
61833,Pink - Daisy - M,line_item,37320
61834,Shipping Charges,shipping,37320
61835,Violet - Daisy - M,line_item,37321
61836,Shipping Charges,shipping,37321
61837,Lavender mirror work suit - XL,line_item,37322
61838,Shipping Charges,shipping,37322
61839,Black and white dress - XL,line_item,37323
61840,Red floral asymmetrical cotton coord set - XL,line_item,37323
61841,Pink shibori organza mirror work dress - XL,line_item,37323
61842,Shipping Charges,shipping,37323
61843,Green - Navaratri - M,line_item,37324
61844,Shipping Charges,shipping,37324
61845,Rani pink 5 tier - XS,line_item,37325
61846,Shipping Charges,shipping,37325
61847,Violet - Daisy - S,line_item,37326
61848,Shipping Charges,shipping,37326
61849,Lavender - Navaratri - M,line_item,37327
61850,Shipping Charges,shipping,37327
61851,Red tassels - S,line_item,37328
61852,Shipping Charges,shipping,37328
61853,Black cotton dress 3 - XXS,line_item,37329
61854,Shipping Charges,shipping,37329
61855,Onion pink - Dori - M,line_item,37330
61856,Shipping Charges,shipping,37330
61857,Off-white hakoba 2 - L,line_item,37331
61858,Shipping Charges,shipping,37331
61859,Peacock blue organza dress - L,line_item,37333
61860,Multi georgette asymmetrical dress - L,line_item,37333
61861,Shipping Charges,shipping,37333
61862,thp150,coupon,37333
61863,Peacock blue organza dress - L,line_item,37334
61864,Multi georgette asymmetrical dress - L,line_item,37334
61865,Shipping Charges,shipping,37334
